zona,temperatura,humedad,presion,luz,sonido_db,co2,particulas_pm25,gas_tipo,gas_ppm,vibracion,inclinacion,distancia_obstaculo,velocidad_robot,senal_comunicacion,bateria,voltaje_bateria,temperatura_bateria,autonomia_estimada_min,visibilidad,persona_detectada,confianza_persona,nivel_riesgo,accion_recomendada
Sector norte,23.05204352584329,39.26645684280032,946.9189472849092,0.0,31.394698019259994,1337.8639923239773,73.67907985198889,humo,366.9350436064208,0.98,3.7,3.13,0.47,72.6,60.061446716535144,11.73,24,44.4,45.2,0,0.4,Medio,Avanzar con precaución
Sector sur,23.091645001928285,27.383637637583668,900.0,0.0,27.14361436207247,1361.0557936704345,53.88067258607422,amoniaco,160.94567126698195,0.7,19.6,4.15,0.12,87.8,60.061446716535144,11.79,24,44.4,74.0,0,0.2,Medio,Avanzar con precaución
Sector norte,23.86933307860261,33.57409702407244,900.0,0.0,35.29422641500751,943.2317249829997,167.99680736378548,amoniaco,173.4835378122419,1.45,2.6,1.07,0.32,33.9,60.061446716535144,11.52,24,44.4,48.1,0,0.25,Alto,Cambiar ruta o detenerse
Sector sur,20.21773528313914,39.35177585121587,947.2825626223066,0.0,72.48928038180554,1902.681937397688,124.58384922403742,gas_desconocido,104.19260162822592,1.31,19.1,3.54,1.48,72.9,70.71523283567772,11.91,4,56.0,61.8,0,0.15,Medio,Avanzar con precaución
Pasillo B,22.25066478592345,36.05162120997148,900.0,0.0,69.3047586141437,1915.3107047785563,50.930554495119594,metano,222.81034604996609,1.2,19.3,3.98,0.55,86.0,15.0,11.1,24,8.4,70.9,0,0.34,Alto,Cambiar ruta o detenerse
Túnel estrecho,22.002658077567325,47.73574519340167,900.0,0.0,30.41104648886094,993.0339312222368,117.88048354659128,monoxido_carbono,25.996715705650153,0.79,30.6,2.35,0.25,43.0,76.71488712405085,12.18,24,57.8,54.0,0,0.23,Medio,Avanzar con precaución
Pasillo A,19.20685455776164,32.34994933282564,948.9840906710784,0.0,32.5251832781388,2154.1435678027456,153.5001716768581,humo,150.18161178555684,0.34,25.4,1.75,0.27,52.4,60.061446716535144,11.76,24,44.4,43.9,1,0.66,Alto,Enviar alerta y cambiar ruta
Pasillo A,19.49755760581858,36.94347709252504,900.0,0.0,23.12866630080481,1065.374381665693,75.28528645823451,amoniaco,263.5619608888488,1.86,8.7,0.27,0.53,65.6,60.061446716535144,11.97,24,44.4,58.9,1,0.93,Alto,Enviar alerta y cambiar ruta
Sector norte,23.162112158262865,18.225092064554,950.660368640297,30.41155,28.883615034805,1922.6955603717388,150.2425641023319,monoxido_carbono,232.8159607795685,2.2,31.1,4.03,0.15,61.5,60.061446716535144,11.51,24,44.4,39.1,0,0.15,Alto,Cambiar ruta o detenerse
Punto crítico,23.86743435859136,37.02587821816087,950.1054494384764,0.0,20.00331521085753,654.0995117753395,32.022615259498664,sin_gas,499.8348215615169,2.36,20.1,1.77,0.82,23.1,32.15872513368,11.11,4,25.1,49.2,0,0.04,Alto,Cambiar ruta o detenerse
Pasillo B,25.78928864118081,37.35332736070079,950.365923796477,4.32575,16.56250930007725,754.2734498878659,148.98673885157942,monoxido_carbono,194.38232605845502,0.15,21.2,1.92,0.4,27.9,60.061446716535144,12.1,4,47.4,51.2,0,0.33,Medio,Avanzar con precaución
Pasillo A,23.02584884658496,33.66888629476183,900.0,0.0,21.954670215041457,1063.1708534673276,99.55149246766412,monoxido_carbono,193.49952962715443,1.85,5.9,1.81,0.83,28.0,60.061446716535144,11.75,4,47.4,51.5,0,0.12,Medio,Avanzar con precaución
Sector sur,19.9981417478662,32.56406743750093,947.3980069309216,0.0,40.02992712781575,1647.1349121025091,44.02053540174687,sin_gas,251.79088870723015,1.82,30.0,2.59,0.3,41.0,69.49609419042578,11.95,24,52.0,57.9,0,0.34,Alto,Cambiar ruta o detenerse
Sector sur,19.12923954988002,34.41940512021131,950.3039232879232,0.0,42.38630602625003,1755.5741195052685,76.2497422972845,humo,95.15155513561491,2.37,32.6,3.57,0.7,39.7,77.22167080186553,12.3,22,58.5,71.9,0,0.25,Alto,Cambiar ruta o detenerse
Zona de escombros,23.856075017622665,35.99830480637123,946.8469239636978,0.0,31.17232970466221,1232.347961131697,177.89877367815794,sin_gas,438.15221147957897,0.63,27.1,3.9,0.94,79.4,60.061446716535144,11.95,24,44.4,16.9,0,0.15,Alto,Cambiar ruta o detenerse
Escalera colapsada,24.32970867335292,37.93374840170674,900.0,0.5333,46.58462598856761,563.4622215320794,142.12230291242457,metano,286.1338944322243,1.86,32.9,2.08,0.19,65.8,51.606893228737576,11.39,43,34.8,36.2,0,0.24,Alto,Cambiar ruta o detenerse
Habitación bloqueada,18.98685860706752,45.49019246219852,900.0,1.30365,76.79124358452913,1184.632769394721,105.64011324239517,monoxido_carbono,96.0538195997112,0.14,10.6,3.38,0.66,81.1,60.061446716535144,11.83,4,47.4,68.5,0,0.26,Bajo,Avanzar
Pasillo B,20.51945920919017,36.80285536237737,942.3855618489024,0.5333,49.097271956255405,1846.4117835142183,25.153684583291977,metano,396.72079568606614,1.58,30.1,3.66,0.52,25.6,42.6535720511487,11.66,4,33.5,69.2,0,0.29,Alto,Cambiar ruta o detenerse
Punto crítico,24.371869573147663,35.0320747872357,947.6250893422372,0.88885,20.6414420225184,1809.0904683736635,78.11702700776254,sin_gas,17.166085571426628,0.88,17.1,1.63,0.44,58.8,60.061446716535144,11.66,24,44.4,67.5,0,0.33,Medio,Avanzar con precaución
Entrada,17.36479888984831,34.35282663771425,900.0,1.24435,35.76489339335188,736.4124677314298,51.034014952089024,metano,491.2821002927136,1.92,5.7,0.66,0.95,45.9,76.0646893206756,12.04,24,57.3,52.6,0,0.07,Medio,Avanzar con precaución
Sector norte,23.33175944610708,31.932451738868128,945.838801876474,0.0,55.64365758144639,416.346337564831,17.425188913443293,sin_gas,432.5746673856857,2.16,23.4,4.49,0.92,88.0,57.58539407054947,11.71,24,42.5,63.5,1,0.87,Medio,Enviar alerta y avanzar con precaución
Sector sur,22.29546715687693,34.76200360309725,951.870543003536,0.0,15.7059360442227,1981.2613963218453,99.88576802588013,sin_gas,289.8197277670099,0.91,23.9,3.45,0.98,76.6,37.033646349401934,11.38,24,26.0,55.9,0,0.17,Alto,Cambiar ruta o detenerse
Pasillo B,19.59182289852244,43.83457110368448,943.6134482730164,0.0,35.676405591783144,623.3731494090118,160.6074974721533,sin_gas,55.64783137853324,1.31,10.0,3.31,0.32,89.5,60.061446716535144,11.55,43,41.6,43.6,0,0.35,Medio,Avanzar con precaución
Pasillo A,24.60104031209225,34.06192828063057,950.9632821061258,1.3629,31.727794038248035,572.9332023249996,123.22997693047189,sin_gas,107.63638664483571,0.29,1.0,0.48,0.5,23.7,60.061446716535144,11.29,4,47.4,58.5,0,0.1,Medio,Avanzar con precaución
Pasillo B,19.530518391389503,20.86818356227725,948.1544125653196,1.54065,29.94431769078837,405.67255535174326,48.69406789658946,sin_gas,139.71758515678155,1.04,7.0,4.13,0.39,77.7,78.51487944345573,12.18,24,59.2,73.1,0,0.02,Bajo,Avanzar
Pasillo B,23.11499732237452,26.59915437431645,949.1105436598853,15.2884,37.59313540665393,1308.4627845095472,105.3773062169131,monoxido_carbono,120.51586895180549,0.9,14.0,2.92,0.86,63.2,76.65325205212496,12.28,43,54.9,60.3,0,0.23,Medio,Avanzar con precaución
Zona de escombros,21.23371277799384,36.91256193783824,942.147996390752,0.0,45.06713459274086,1456.8541918917103,170.06599958571957,humo,248.76000522672288,0.46,5.9,4.27,0.75,86.0,54.258535757341754,11.59,24,39.8,31.6,0,0.14,Medio,Avanzar con precaución
Entrada,19.51604486462331,23.54666479404406,900.0,0.0,10.261410195179314,1739.0944969120403,131.51013426151368,monoxido_carbono,472.28018513357387,2.24,6.8,4.88,0.56,60.6,60.061446716535144,11.67,24,44.4,41.7,0,0.39,Alto,Cambiar ruta o detenerse
Escalera colapsada,19.992655883584074,42.65167157358191,951.3530946324336,0.0,36.24367603147217,1021.7340654964303,125.6579323961837,amoniaco,222.08629238390526,0.37,13.7,4.79,1.2,63.2,74.10068438925484,12.03,24,55.7,53.4,0,0.05,Medio,Avanzar con precaución
Pasillo B,19.12964275167133,38.91943916019162,950.0044638608836,4.91825,22.416602736852862,1891.8919044122379,174.42767908981534,metano,330.78228408670276,1.59,33.7,4.31,0.23,24.1,74.19433821555134,12.3,24,55.8,35.8,0,0.03,Alto,Cambiar ruta o detenerse
Punto crítico,18.59233881519368,33.58215939243457,939.3141071038297,0.0,16.32672738394076,755.5969005545774,144.80282945720435,amoniaco,344.29160298941156,2.23,26.7,0.25,1.46,73.5,68.0575931802337,11.83,24,50.8,44.4,0,0.03,Alto,Cambiar ruta o detenerse
Zona de escombros,22.651289749145505,20.284755032537184,942.3359516425108,0.0,37.0822638670652,2147.179111531729,28.90912004228162,monoxido_carbono,435.79036262724134,2.28,11.2,4.45,0.26,41.9,60.061446716535144,11.85,24,44.4,66.8,0,0.09,Alto,Cambiar ruta o detenerse
Entrada,24.142197509266538,33.6012164998636,942.6511849534804,0.0,22.50638532973125,1600.8814906699356,65.83614022083523,metano,16.91064378575963,1.98,33.3,0.56,1.18,21.6,15.0,10.64,4,11.4,70.6,0,0.24,Alto,Cambiar ruta o detenerse
Habitación bloqueada,22.716764066988144,42.11748474258569,900.0,1.16185,32.264363846309124,1626.1686290813018,173.89962262909506,sin_gas,202.1650296737711,0.44,22.6,4.29,0.62,25.3,15.0,10.65,43,5.6,31.8,0,0.21,Alto,Cambiar ruta o detenerse
Punto crítico,19.28113253544326,41.44398081492192,946.5543441998062,0.5333,37.82613593963684,840.5283689361271,90.69844398464963,sin_gas,392.36755704304966,2.04,15.9,1.54,1.31,96.6,60.061446716535144,11.89,24,44.4,44.5,0,0.15,Alto,Cambiar ruta o detenerse
Zona de escombros,20.890566346457103,38.03311778375024,931.6416947135918,0.4148,64.90726130545826,555.6283735308153,24.53655293120744,monoxido_carbono,407.4335074827231,0.69,16.4,3.13,0.2,47.7,45.67583584489646,11.7,24,32.9,64.0,0,0.04,Medio,Avanzar con precaución
Habitación bloqueada,20.829109849952964,35.38976937017149,949.3848493949848,1.3629,31.130658422811816,1375.92208646941,85.25585394265983,metano,463.66630758700563,2.31,14.4,0.38,0.62,89.4,74.32269439709201,12.19,24,55.9,54.5,0,0.1,Alto,Cambiar ruta o detenerse
Habitación bloqueada,23.95495875604352,22.113515243016025,949.7367420505722,0.0,17.29531861093748,1692.7850990369539,126.97381596239012,humo,351.3971799090012,1.77,8.2,3.9,0.57,96.8,60.061446716535144,11.45,24,44.4,31.5,0,0.08,Alto,Cambiar ruta o detenerse
Túnel estrecho,23.676433313877403,24.15253949861961,948.5726601071826,3.4304,31.46728728085189,599.5975631895398,179.5709387942172,sin_gas,122.57697305237176,1.96,13.5,0.74,1.49,95.5,60.061446716535144,11.7,24,44.4,45.6,1,0.86,Alto,Enviar alerta y cambiar ruta
Entrada,22.573425076052093,38.55177826149668,900.0,0.0,15.806709385592738,2396.12239650915,61.683430398560326,sin_gas,252.83287154218908,0.21,18.5,2.17,1.48,90.5,75.64415495512485,12.12,24,56.9,58.6,0,0.31,Medio,Avanzar con precaución
Túnel estrecho,27.632850610261983,24.26213241610722,948.3024433781142,0.0,20.1405933089612,2458.8701564888943,94.96520310387291,monoxido_carbono,16.172643959448784,1.46,18.5,4.12,0.37,91.6,60.061446716535144,11.77,24,44.4,57.2,0,0.31,Medio,Avanzar con precaución
Entrada,23.59688483927635,46.09697642294624,900.0,0.0,13.402066679829554,1545.4590603242332,158.94412331371393,humo,323.4641705491234,2.05,26.7,3.54,0.98,43.1,60.4434559968411,11.48,22,45.1,30.1,0,0.39,Alto,Cambiar ruta o detenerse
Pasillo B,21.658417170091514,20.50214302039387,951.0265182279056,0.0,51.617528449837685,2395.145226074153,67.17176316003336,metano,277.14760575437833,2.15,12.6,0.23,0.85,32.1,60.061446716535144,11.57,24,44.4,65.0,1,0.74,Alto,Enviar alerta y cambiar ruta
Zona de escombros,16.59482547357992,36.83775944671566,951.40364485523,0.0,56.23543463472949,776.8349989197914,24.120772403400014,monoxido_carbono,333.41814038064655,0.07,25.1,2.13,0.32,71.1,60.061446716535144,11.64,24,44.4,71.0,1,0.72,Medio,Enviar alerta y avanzar con precaución
Habitación bloqueada,21.51435209226068,26.91338386512832,952.907211735411,0.5333,9.058988060436322,453.3834388770023,171.0637781252632,sin_gas,465.0702766937977,2.35,20.2,0.4,0.33,59.0,60.061446716535144,11.75,24,44.4,33.4,0,0.17,Alto,Cambiar ruta o detenerse
Sector norte,23.935489912473525,44.130735946057634,900.0,0.5333,25.106297738358307,482.76002410981886,90.47714117486252,monoxido_carbono,343.6383058602158,0.11,33.7,3.43,1.48,27.9,60.061446716535144,11.47,4,47.4,47.9,1,0.91,Alto,Enviar alerta y cambiar ruta
Entrada,18.871654637145955,38.94764899011008,900.0,0.59255,29.65099445632628,1633.776206796236,92.98714938509505,amoniaco,160.2249651873806,1.54,13.5,4.85,0.73,74.2,72.67029845208025,12.12,24,54.5,56.5,0,0.25,Medio,Avanzar con precaución
Pasillo B,23.36369904132776,33.13565595114075,900.0,0.0,27.549864161326408,529.4479552173294,113.71002530573188,humo,99.36833193507837,1.73,31.5,3.35,0.28,65.0,60.061446716535144,11.75,24,44.4,52.1,0,0.12,Medio,Avanzar con precaución
Zona de escombros,23.92472258382077,23.95334041593048,925.6694691937907,0.0,40.77819782531424,2412.945774330583,5.618909148064306,sin_gas,427.3181034093274,0.27,28.7,1.28,0.4,89.0,60.061446716535144,11.6,24,44.4,77.0,0,0.23,Medio,Avanzar con precaución
Pasillo A,18.04279485181064,39.092589259326495,900.0,0.0,70.32106132977397,698.059742594737,167.9479557245486,metano,97.16607163688029,0.12,22.3,1.91,0.48,68.7,60.061446716535144,11.79,24,44.4,36.8,0,0.4,Medio,Avanzar con precaución
Pasillo A,20.599616083506003,37.84143095073141,932.7540476431382,0.0,75.95689943076364,1039.9178927112553,68.2539398355448,monoxido_carbono,80.80479029768195,1.96,22.9,4.89,0.82,65.9,46.94643175560315,11.27,22,34.3,64.1,0,0.34,Medio,Avanzar con precaución
Túnel estrecho,21.5833836589216,27.59589467921501,900.0,0.0,70.17239675306087,2127.287384196532,74.46307591726101,sin_gas,103.3060403404879,0.96,3.0,1.28,0.57,55.3,60.061446716535144,11.75,24,44.4,73.4,0,0.12,Medio,Avanzar con precaución
Sector sur,20.63633223989242,32.888152805550064,950.6082452768284,0.0,23.2373332488267,859.3546785185954,35.46911831831612,monoxido_carbono,254.4204240652534,0.27,33.3,2.9,0.74,57.0,60.061446716535144,11.49,4,47.4,71.5,0,0.38,Medio,Avanzar con precaución
Escalera colapsada,24.29636450905678,33.78659103600786,944.3894088865396,0.47405,26.188688203772145,910.2337627545983,71.17653232618069,monoxido_carbono,62.093721579728424,1.91,3.7,2.12,0.33,96.4,60.061446716535144,11.51,24,44.4,66.3,0,0.39,Bajo,Avanzar
Punto crítico,21.333773005559287,22.68314879182538,900.0,0.0,10.763393729818327,1748.8488071611382,145.69011788580912,sin_gas,469.0591652983511,2.12,19.7,3.89,0.56,31.1,49.82584133179766,11.48,4,39.3,30.2,0,0.1,Alto,Cambiar ruta o detenerse
Túnel estrecho,23.101116458600075,39.30336134147806,934.9047693960448,0.0,12.970523271265876,979.7807858274508,144.9985426972186,humo,483.1268536200448,1.47,11.6,4.36,0.2,55.7,60.061446716535144,11.65,4,47.4,37.3,0,0.36,Alto,Cambiar ruta o detenerse
Zona de escombros,21.738933370028967,42.55956771914266,944.6729131487788,0.47405,53.57202856439418,856.6400314161706,168.76444715670425,sin_gas,486.90092664149944,0.4,15.0,1.84,1.35,72.5,74.95754201832263,12.13,24,56.4,31.7,0,0.35,Medio,Avanzar con precaución
Zona de escombros,23.071566005856344,37.62113582740051,942.5007463945392,0.0,35.39548860269284,933.7732000418807,75.56515771913926,gas_desconocido,19.562402409859903,0.04,21.4,3.37,0.38,54.6,60.061446716535144,11.76,24,44.4,64.5,0,0.03,Bajo,Avanzar
Habitación bloqueada,21.77282679174281,20.81547299992868,900.0,0.0,34.58831324073399,1430.3597486155263,129.02626315600224,humo,473.0987632400159,1.75,31.8,2.84,1.16,42.7,60.061446716535144,12.08,4,47.4,41.0,0,0.27,Alto,Cambiar ruta o detenerse
Pasillo B,21.09879199535107,38.43162333381135,900.0,0.0,40.36749001923878,2428.8097327361124,93.76657216132249,amoniaco,498.7074663087126,1.38,16.0,1.54,0.59,43.0,60.061446716535144,11.72,24,44.4,48.2,0,0.13,Alto,Cambiar ruta o detenerse
Pasillo A,20.0264853837576,24.478484625588177,949.3914392472736,0.0,73.3410648917181,2147.6996772785797,145.70398816584793,sin_gas,471.21455467274353,1.63,34.6,1.51,0.76,38.7,60.061446716535144,11.27,24,44.4,23.4,0,0.27,Alto,Cambiar ruta o detenerse
Entrada,24.09053650554295,39.160167298834686,947.0670644446928,0.0,12.72668208140367,997.6815555763719,129.69485159827445,humo,335.46945288135305,2.03,20.7,2.79,0.51,47.5,60.061446716535144,11.46,22,44.7,38.6,0,0.37,Alto,Cambiar ruta o detenerse
Pasillo A,20.19837595599706,30.64858208506519,945.349841567418,2.07395,19.19272589782775,1163.083737846005,69.38301192509824,amoniaco,350.61507620425044,1.09,5.6,0.94,1.08,89.7,15.0,10.64,24,8.4,53.0,1,0.81,Alto,Enviar alerta y cambiar ruta
Pasillo B,23.52455272297746,19.64001325339132,959.8761083756476,1.16185,38.8166526821612,1375.4757260585625,63.917920994396184,sin_gas,61.12646993672383,0.31,6.7,4.09,1.28,60.4,60.061446716535144,12.27,24,44.4,71.4,0,0.17,Bajo,Avanzar
Sector norte,19.15326129619369,30.44653228502222,948.704590873213,0.0,16.242988129797368,2455.75225873568,49.17743102989433,metano,437.1485385374813,2.35,25.1,0.53,0.5,39.2,54.1000708401671,11.63,24,39.7,54.5,0,0.37,Alto,Cambiar ruta o detenerse
Habitación bloqueada,21.40902317684721,45.238602250145085,900.0,1.54065,56.75705215766526,762.019983505003,105.8902633355116,sin_gas,29.81979231438575,1.36,1.8,0.65,0.44,50.8,60.061446716535144,11.93,22,44.7,60.0,0,0.39,Medio,Avanzar con precaución
Pasillo B,24.56998477765472,34.125480414533484,949.1489565592168,0.0,36.56280570082929,1150.714517332954,173.67249902892542,gas_desconocido,158.8652733088199,1.54,16.8,1.84,1.05,28.5,60.061446716535144,11.91,4,47.4,29.3,1,0.69,Alto,Enviar alerta y cambiar ruta
Zona de escombros,20.74636404183573,47.356980437985946,900.0,0.0,23.38047674623724,1931.7947973637015,40.01167908307405,humo,495.5758225740935,2.33,5.2,0.77,0.37,92.3,63.996956564538195,11.65,4,50.6,60.8,0,0.37,Medio,Avanzar con precaución
Sector norte,20.776036684644023,41.9644873331127,950.599469166916,0.0,61.02727903417027,2424.281841964781,21.66917960825691,humo,211.16393955149763,2.33,15.2,2.48,1.0,52.7,60.061446716535144,11.49,24,44.4,79.7,0,0.04,Alto,Cambiar ruta o detenerse
Sector norte,24.617041631334693,32.409692506007346,900.0,0.0,15.458174565199409,726.9179468048992,25.895112363354883,amoniaco,65.57811198262937,1.43,26.2,2.12,0.23,98.4,60.061446716535144,11.86,4,47.4,89.1,0,0.14,Medio,Avanzar con precaución
Habitación bloqueada,19.354761182988977,34.38261899232946,940.1440843635796,0.0,6.621189396723879,877.497903808126,142.04226834377624,metano,484.64733102454005,0.74,16.1,3.66,0.97,47.8,60.061446716535144,11.43,43,41.6,27.1,0,0.31,Alto,Cambiar ruta o detenerse
Punto crítico,20.752537442234352,40.95582978611549,951.3050514044744,1.5999,40.96726520200286,873.9588162199035,66.26834074979865,sin_gas,492.06982352086806,2.49,5.7,4.77,0.82,86.9,60.061446716535144,11.91,24,44.4,47.8,0,0.31,Medio,Avanzar con precaución
Sector norte,19.147471628288177,39.5787565571078,944.0452004296476,7.05155,29.38069694071704,443.9572619333544,44.26419484616645,sin_gas,93.52134261935718,1.7,8.8,3.82,0.26,40.5,60.061446716535144,11.74,24,44.4,82.0,0,0.29,Medio,Avanzar con precaución
Punto crítico,20.152515870393884,46.23895135329417,933.380417370966,0.0,23.869143942450453,1668.642812459994,66.7477207153625,sin_gas,432.4019043700854,1.02,12.9,1.06,1.01,26.1,60.061446716535144,11.85,24,44.4,54.4,0,0.03,Alto,Cambiar ruta o detenerse
Zona de escombros,21.389048371597724,38.615993322712285,942.759949134008,0.0,33.46272448520896,1808.476455706377,117.93289224516631,monoxido_carbono,195.21166309694587,1.4,2.4,4.69,0.73,22.5,58.724842242484144,11.78,24,43.4,57.2,0,0.06,Medio,Avanzar con precaución
Punto crítico,21.193923501781804,41.01542011746952,944.5663616156148,4.91835,36.04227996883286,1665.3043692630322,100.68774684494966,humo,190.68423224335723,1.04,20.5,2.08,0.4,68.5,70.86865003292934,12.04,24,53.1,58.7,0,0.38,Medio,Avanzar con precaución
Habitación bloqueada,23.835073236377195,40.79746580490124,943.0707623147284,0.0,17.090088437738185,549.7782777669102,135.12814614121453,gas_desconocido,131.34881594845083,2.22,21.3,2.48,0.59,44.9,60.061446716535144,11.78,22,44.7,40.6,0,0.04,Alto,Cambiar ruta o detenerse
Habitación bloqueada,21.116521472487484,37.247639409059765,900.0,5.6293,17.989022318916412,545.3832640658266,64.33797598431084,sin_gas,22.355137277448257,1.21,2.2,2.22,0.79,55.5,60.061446716535144,11.8,24,44.4,69.1,0,0.04,Bajo,Avanzar
Pasillo B,22.551140916202897,42.64768698709417,900.0,0.0,20.658625722332243,841.8117644376605,84.10500035631995,monoxido_carbono,134.00449184261177,2.06,14.1,1.55,0.23,85.5,60.061446716535144,11.77,4,47.4,72.1,1,0.85,Medio,Enviar alerta y avanzar con precaución
